/nethome/mct30/bmds/SAM_out/G002_Bac_Buchnera.map		
Percentage	Number of reads	Filename
0.0002%	25	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0%	1	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0001%	7	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0%	1	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0%	1	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0002%	21	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0001%	9	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0003%	38	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0%	6	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0%	3	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0%	2	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0001%	10	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0%	2	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0%	3	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0%	3	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0001%	15	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0%	4	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0002%	24	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0%	3	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0001%	7	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0002%	19	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0%	3	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0%	2	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0%	3	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0%	2	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0%	5	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0%	1	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0%	1	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0%	2	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0046%	553	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0%	2	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0%	1	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0%	5	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0%	1	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0002%	25	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0001%	15	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0003%	35	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0002%	19	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0%	2	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0%	6	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0004%	52	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0%	2	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0%	5	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0001%	8	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0006%	71	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0%	3	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0001%	11	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0%	5	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0001%	12	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0001%	9	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0004%	54	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0%	1	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0%	1	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0%	1	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0%	1	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0%	6	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0%	3	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0%	1	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0%	1	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0027%	322	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0001%	16	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0001%	15	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0012%	141	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0001%	13	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0011%	128	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0004%	43	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0001%	15	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0005%	60	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0002%	25	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0002%	24	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0002%	21	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0036%	440	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0002%	22	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0%	6	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0006%	68	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0007%	80	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0006%	75	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0016%	196	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.019%	2296	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0011%	137	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0009%	107	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0011%	133	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0012%	144	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0013%	152	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0003%	36	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0%	1	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0029%	354	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0669%	8088	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0002%	30	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0%	1	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0001%	11	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0003%	42	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.004%	478	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0004%	52	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0031%	372	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0004%	44	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0002%	22	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0079%	957	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0003%	32	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0004%	50	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0%	1	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0%	2	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0007%	81	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0011%	128	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0001%	10	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0001%	10	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0039%	468	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0001%	14	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0005%	66	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0002%	19	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0017%	203	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0001%	10	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0001%	14	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0002%	26	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0002%	20	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0%	2	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0095%	1154	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.001%	119	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0001%	14	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0014%	175	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0%	5	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0%	1	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.001%	116	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0009%	114	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0004%	46	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0015%	183	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0011%	128	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0006%	73	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0006%	67	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0004%	43	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0%	2	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0%	1	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0%	4	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0%	3	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0005%	60	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0012%	151	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0035%	418	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0001%	17	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0001%	8	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0002%	23	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0007%	83	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0007%	81	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0%	5	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0002%	28	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0003%	39	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0002%	21	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0003%	41	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0018%	212	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0%	5	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0001%	17	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0%	1	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0%	1	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.001%	122	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0%	1	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0%	1	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0%	1	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0%	1	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0001%	7	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0%	3	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0%	1	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0%	1	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0%	2	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0036%	432	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0%	1	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0024%	292	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0%	1	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0%	2	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0%	1	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0%	1	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0%	3	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0%	6	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0001%	11	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0%	2	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0%	2	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0005%	61	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0008%	101	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0%	2	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0%	2	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0%	1	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0%	1	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0%	6	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0%	1	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0%	2	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0%	3	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0%	5	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0001%	14	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0%	4	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0%	2	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0%	3	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0%	3	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0%	1	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0%	1	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0%	4	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0%	2	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0%	1	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0%	4	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0%	1	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0%	3	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0%	1	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0%	3	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0%	1	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0%	1	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0%	1	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0001%	11	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0%	1	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0%	3	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0%	4	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0013%	161	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0%	1	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0%	2	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0%	4	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0%	1	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0%	6	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0%	5	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0001%	10	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0001%	9	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0%	2	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0%	1	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0027%	330	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0049%	594	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0%	2	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0%	2	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0026%	320	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0%	1	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0026%	318	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.002%	239	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0091%	1104	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0043%	522	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0024%	295	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0016%	194	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0%	3	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0%	5	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0002%	29	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0%	1	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0%	3	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0%	2	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0%	4	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0%	1	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0%	2	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0%	2	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0%	2	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0%	1	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0%	4	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0%	3	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0%	1	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0%	3	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0002%	19	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0%	1	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0%	1	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0%	6	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0%	3	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0%	5	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0%	1	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0001%	8	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0%	1	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0%	6	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0%	1	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0%	2	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0%	1	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0%	2	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0%	1	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0%	1	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0%	1	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0001%	14	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0027%	325	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0001%	18	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0003%	38	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0002%	19	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0002%	20	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0045%	541	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0004%	43	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0002%	27	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0004%	50	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0002%	26	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0006%	68	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
0.0001%	16	/nethome/mct30/gitclones/bmds/aphid/files/G002_Bac_Buchnera.map.tsv
